	QuestionID	originalQuestionID	totalPossiblePoint	AnswerKey	isMultipleChoiceQuestion	includesDiagram	examName	schoolGrade	subject	category	focusVerified	year	knowledgetype	topic	explanation	question	notes	explanation annotators	flags	QSimplified	QConceptual	QFocus	QSecondary	AFocusA	AFocusB	AFocusC	AFocusD	hardToDecompose	FocusNotes	Unnamed: 29	Unnamed: 30	FocusNotes.1	Unnamed: 32
1832	Mercury_SC_400591	400591	1	A	1	0	Mercury	5		Train		2015		SCI_GRAPH	c760-71d8-d5c0-0ffb|CENTRAL	The most effective way to show a change happening over time is to display your results using a (A) line graph. (B) Venn diagram. (C) pie chart. (D) flow chart.		EW SM	SUCCESS										Easy				
1833	NCEOGA_2013_8_2	2	1	A	1	0	North Carolina READY End-of-Grade Assessment	8		Train		2013		MAT_CHEM_PERIODICTAB	e767-5de5-f2c6-84af|CENTRAL 0106-185f-a411-ebcc|LEXGLUE e29c-9856-d215-b889|GROUNDING aa4d-8d5a-8578-41c8|LEXGLUE 24c6-5401-2fdf-a3a5|GROUNDING	Which statement best explains how periods on the periodic table are organized? (A) increasing atomic number from left to right (B) increasing number of neutrons from left to right (C) decreasing number of electrons from left to right (D) decreasing atomic mass number from left to right		ZX 	 SUCCESS										Easy				
1834	AIMS_2008_4_12	12	1	B	1	0	AIMS	4		Train		2008		LIFE_FUNCT_FEATANDFUNCT_ANIM_SKININTERGUM	a444-d39d-478b-b605|CENTRAL 2b58-eef0-ced3-1aa1|GROUNDING d5fd-46c9-0da1-cd27|GROUNDING 6188-73e6-6db4-bfea|GROUNDING 3aee-f557-db87-1cce|CENTRAL ad2f-c1c6-5368-4fcd|CENTRAL ec67-fb28-a332-b260|LEXGLUE 968b-298f-e403-e5a6|LEXGLUE 7f3b-9182-504a-0463|GROUNDING	Western coral snakes have a striped color pattern and are poisonous. Arizona mountain king snakes look like western coral snakes but are not poisonous. The color pattern of the Arizona mountain king snake is an example of (A) camouflage. (B) mimicry. (C) mutualism. (D) parasitism.		SM EW	SUCCESS										Easy				
1835	Mercury_SC_401220	401220	1	A	1	0	Mercury	5		Train		2015		LIFE_CONTL_ANIMLCYC_INSECT	cda4-808d-0e93-2541|ROLE a4a0-25e7-ae9c-5654|CENTRAL	Which term best describes the life cycle of an insect that reaches the adult stage without being a pupa? (A) incomplete metamorphosis (B) complete metamorphosis (C) alternation of generations (D) spontaneous mutation		SM EW	SUCCESS										Challenge				
1836	MDSA_2009_5_21_ENUM0	21	1	B	1	0	Maryland School Assessment - Science	5		Train		2009		EARTH_HUMIMP_RES_TREES, EARTH_HUMIMP_WHAT_RECY	6b51-f1bc-8a3b-f29a|CENTRAL f178-8a67-81c1-e3fb|CENTRAL ed09-025e-89b8-d48f|LEXGLUE 8b85-9aff-8362-b0d3|LEXGLUE bbe2-8087-7d0d-2480|CENTRAL 1a70-2ddd-7f85-17ae|LEXGLUE b8e2-d9bd-975c-3e04|LEXGLUE e818-cf4a-2d3a-c8c6|GROUNDING dd64-2412-f733-7659|LEXGLUE	Some schools have programs to recycle paper products such as student papers, newspapers, and cardboard boxes. Which of these statements describes a positive effect of recycling paper products? (A) Schools need to buy less paper. (B) Fewer trees need to be cut. (C) Landfills have less room for other trash. (D) Recycling consumes more energy than making new paper.	Paper can be recycled.  Recycling reduces the amount of waste sent to landfills.  Trash means waste.  Reduce means less.  Recycling is positive for the environment.  Waste is harmful to the environment.   Recycling nonrenewable resources is beneficial to the environment.  Paper is made from trees.  Making something requires resources.  Trees are a kind of resource.  Creating paper requires cutting down trees.  Recycling reduces the resources needed to make something.	EW	SUCCESS										Easy				
1837	Mercury_SC_402050_ENUM0	402050	1	C	1	0	Mercury	5		Train		2015		MAT_COS_BOILING, MAT_COS_MELTING	a0b2-a45f-01e1-4bf4|CENTRAL 6abc-4443-f672-9a97|CENTRAL 4710-c993-7a19-bef2|LEXGLUE df49-3285-6193-e5f5|GROUNDING 3a14-9cd4-c11b-d164|LEXGLUE e9f8-f0c7-07ec-99de|LEXGLUE 7ef3-7d2a-dd0a-7953|LEXGLUE	Which is needed for both boiling and melting to occur? (A) solids (B) gases (C) heat (D) pressure		ZX SM	SUCCESS										Easy				
1838	Mercury_SC_402060	402060	1	A	1	0	Mercury	5		Train		2015		EARTH_WEATHER_ERO_EROSION	1272-6781-b4fb-96ab|CENTRAL 02f0-b4ba-41d8-0483|CENTRAL a52a-1b59-1f8c-028e|GROUNDING	What happens when water flows over a rock for a long period of time? (A) erosion (B) flooding (C) breakage (D) evaporation		SM	SUCCESS										Easy				
1839	Mercury_SC_402105	402105	1	A	1	0	Mercury	5		Train		2015		EARTH_HUMIMP_RES_RENEWABLE, EARTH_HUMIMP_RES_OIL	8c18-c36b-a89a-60ec|ROLE 1456-98fe-3171-af46|BACKGROUND	Which is a nonrenewable resource? (A) oil (B) trees (C) solar energy (D) food crops		SM	SUCCESS										Challenge				
1840	Mercury_SC_402266	402266	1	C	1	0	Mercury	5		Train		2015		ENG_SOUND_GENERATE	cf64-935e-ea78-35a4|CENTRAL e2d6-bafd-aaaa-efd3|CENTRAL 7bc3-ba5f-c9ed-09c6|LEXGLUE 4013-87f5-6cc4-127f|LEXGLUE 9f23-854a-7dc0-c22e|CENTRAL 3d1b-c195-8dca-4587|CENTRAL 268d-a671-9d83-031a|GROUNDING 30aa-0d51-4be2-538d|GROUNDING 2522-2f06-9dd6-6bf1|LEXGLUE f3e2-6d60-0293-35e4|GROUNDING d4b3-702a-31e7-3f17|CENTRAL ad03-f79e-d18f-eebc|LEXGLUE 80a3-454d-e8e0-3de2|CENTRAL	When a book is dropped onto a wooden desk, the molecules in the wood begin to vibrate from the force of the book. Which of these is produced by the vibrations? (A) friction (B) interference (C) sound waves (D) ultrasonic waves		ZX SM	SUCCESS										Easy				
1841	Mercury_SC_401772	401772	1	D	1	0	Mercury	5		Train		2015		EARTH_HUMIMP_WHAT_RECY	0e9a-5a09-0c3a-2a9a|ROLE b85c-d197-cb03-a4f1|GROUNDING e9b5-edaa-0d49-f73a|GROUNDING 5b81-70c7-64a4-f7d2|CENTRAL a580-1b9e-6ec9-a275|GROUNDING 95c4-ec5e-bce9-afd8|GROUNDING 1e4c-46e8-996c-f2f7|CENTRAL b393-8aa8-f654-e6a9|CENTRAL f450-c52a-cebe-ac01|CENTRAL	Which is the best example of recycling? (A) using low energy appliances (B) washing and reusing plastic cups (C) using empty milk cartons as flower planters (D) using aluminum cans to make new products		SM	SUCCESS										Easy				
1842	TIMSS_2007_4_pg48	pg48	1	C	1	0	TIMSS	4		Train		2007		LIFE_FUNCT_FUNCT_ANIMESS_NUTRITION	fae2-7a13-e5eb-07b7|CENTRAL 4842-3518-d7ab-f670|CENTRAL 5753-2812-04c2-af70|CENTRAL 4253-4b9e-1e5f-1742|GROUNDING bb63-bcc5-0cd8-72db|GROUNDING 6f80-7e87-5ec0-a78c|GROUNDING	Tommy cut his finger. His body needed energy to help heal the cut. Where did the energy come from to heal the cut? (A) from the bandage he put on the cut (B) from the antiseptic cream he put on the cut (C) from the food he ate (D) from the water he drank		EW SM	SUCCESS										Challenge				
1843	Mercury_7163888	7163888	1	A	1	0	Mercury	8		Train		2015		CEL_DISTANCES_UNITS	56a7-5ac7-c538-2759|CENTRAL af26-8083-b908-7d3b|GROUNDING dbe8-e776-f804-99a0|GROUNDING e473-7297-61c1-56fa|GROUNDING 22a2-1029-702e-a29a|GROUNDING aa80-aad2-5c15-1ee1|LEXGLUE	During a presentation on astronomy, Professor Williams discussed various measurements in space. Which objects was she referring to when she talked about how astronomical units (AU) were determined? (A) the Sun and Earth (B) the Moon and Earth (C) the inner and outer planets (D) the Sun and the closest star		JRM 	 SUCCESS										Easy				
1844	Mercury_SC_401822	401822	1	D	1	0	Mercury	5		Train		2015		LIFE_FUNCT_FEATANDFUNCT_ANIM_EXCRET	262d-6ddb-ec8a-5ea7|CENTRAL 023e-be5e-200d-d253|CENTRAL de82-6668-2baf-1817|LEXGLUE 99fc-c23d-a1f5-19a0|LEXGLUE	Which body system is most responsible for the removal of waste? (A) skeletal system (B) nervous system (C) muscular system (D) excretory system		SM	SUCCESS										Easy				
1845	VASoL_2009_5_4	4	1	C	1	0	Virginia Standards of Learning - Science	5		Train		2009		MAT_COS_MELTING	ee58-1bbb-62c4-2c84|GROUNDING b870-3f32-ad2b-c308|CENTRAL 4ef7-13ee-3d35-8a37|BACKGROUND 6abc-4443-f672-9a97|CENTRAL 7ef3-7d2a-dd0a-7953|LEXGLUE a7e7-4c34-fac1-a502|GROUNDING 4084-f2bc-52cf-0f74|CENTRAL 8cbb-8bf8-bfbd-681e|CENTRAL 9469-8559-7f35-1bbd|LEXGLUE d753-423d-5ce7-53ce|LEXGLUE 8854-3e45-f39e-81a8|LEXGLUE	When ice cream is left out of a freezer, the ice cream changes from a ___. (A) solid to a gas (B) gas to a liquid (C) solid to a liquid (D) liquid to a gas	Changing from a solid to a liquid is called melting.  Melting happens when solids are heated.  Heating means adding heat.  A freezer makes things cold.  A freezer takes away heat from objects.  Taking something out of a freezer causes it to increase temperature.  Increasing temperature means adding heat.   Ice cream is a kind of solid.	SM EW	SUCCESS										Easy				
1846	Mercury_SC_405303	405303	1	C	1	0	Mercury	4		Train		2015		MAT_COS_FREEZING, EARTH_WEATHER_WATERCYC_PREC	c2a0-5b9e-4796-94a2|CENTRAL 4a5a-9115-28a9-b97b|CENTRAL 3961-d09c-4b9a-a6f7|CENTRAL f03c-decc-030f-b860|CENTRAL bb18-f19f-69ba-8bc6|CENTRAL 29a1-5acf-45b5-3b06|LEXGLUE	Which form of water is most likely to appear when the temperature is below freezing? (A) fog (B) rain (C) snow (D) clouds		EW	SUCCESS										Challenge				
1847	NCEOGA_2013_5_41	41	1	C	1	0	North Carolina READY End-of-Grade Assessment	5		Train		2013		FOR_GRAVITY	2522-2f06-9dd6-6bf1|LEXGLUE 1632-346e-67a5-b1b8|LEXGLUE 4584-32b2-fcfb-5c0d|LEXGLUE 55a5-73d4-c1b1-e55b|LEXGLUE bb86-d5e0-0c1d-3fba|LEXGLUE e729-2ae7-04b3-9240|GROUNDING 9773-5df7-84db-74b3|CENTRAL cffc-a299-4321-b49d|GROUNDING d067-f0ea-b5ff-d34e|GROUNDING	A pencil falls off of a desk. What moves the pencil toward the floor? (A) mass (B) friction (C) gravity (D) speed	Fall means move in a downward direction.  Downward is a direction meaning down.  The floor is the bottom of a room.  The bottom is the lowest part of something.  Low means down.  A pencil is a kind of object.  Gravity is a force that pulls things down.  Pulling is a kind of motion.  Motion is when an object moves in a direction.	EW	SUCCESS										Easy				
1848	Mercury_SC_401191	401191	1	C	1	0	Mercury	5		Train		2015		ENG_SOUND_GENERATE	1980-256d-b685-846c|CENTRAL db0b-31a1-91ab-6996|LEXGLUE cf64-935e-ea78-35a4|CENTRAL 1746-191d-7cbb-69c4|CENTRAL 6a9a-da2d-2dee-c5bc|GROUNDING 1278-7e0e-79a5-2547|GROUNDING	Snapping a rubber band most likely produces which type of energy? (A) heat (B) light (C) sound (D) electrical		SM EW	SUCCESS										Easy				
1849	Mercury_SC_415490	415490	1	B	1	0	Mercury	3		Train		2015		CEL_ORBIT	3678-1c03-c983-ba31|LEXGLUE 3dd5-2225-75cc-e350|LEXGLUE 5471-05b0-00bd-1669|CENTRAL	Which term describes Earth's orbit around the Sun? (A) day (B) revolution (C) month (D) rotation		SM EW	SUCCESS										Easy				
1850	Mercury_401790	401790	1	A	1	0	Mercury	6		Train		2015		LIFE_REPROD_DNAINHERIT_INHERIT	6436-ff22-8a35-44b1|CENTRAL e729-b2af-f089-3c53|GROUNDING b588-365f-7c0a-2c55|LEXGLUE 8a42-072b-e4b3-99aa|LEXGLUE 1112-d2ae-a1f5-ffb6|LEXGLUE 40f1-6036-6301-1bd6|CENTRAL 5ba8-be09-ebaf-827a|GROUNDING	Which situation is an example of an inherited trait? (A) lions preying on zebras (B) monkeys using twigs to get food (C) birds following migratory patterns (D) bears opening coolers at campsites			SUCCESS										Challenge				
1851	Mercury_7008628	7008628	1	C	1	0	Mercury	8		Train		2015		MAT_CHANGES_CHEMICAL	8224-9b5f-01f9-ba94|CENTRAL ab2d-d7ee-ac33-9276|GROUNDING	Which of the following causes a chemical change? (A) sugar added to soda (B) detergent added to water (C) lemon juice added to milk (D) salt added to water	"I think for this we can also add a fact on ""an example of chemical change is adding lemon juice into milk"""	ZX JRM 	 SUCCESS										Easy				
1852	MCAS_2007_8_5162	5162	1	B	1	0	MCAS	8		Train		2007		ENG_THERM_COND_CONVECT, EARTH_INNER_CMC_MANTLE	0cf7-cc9c-5924-691c|CENTRAL d7f8-a2da-a673-23e2|BACKGROUND 6520-839d-9b7c-bf0a|BACKGROUND	Heat from deep in Earth's interior is transferred to its crust by which of the following? (A) conduction in the ocean (B) convection in the mantle (C) radiation from the solid core (D) evaporation at mid-ocean ridges		SM	SUCCESS										Easy				
1853	MDSA_2008_4_2	2	1	B	1	0	Maryland School Assessment - Science	4		Train		2008		LIFE_FUNCT_FUNCT_ANIMESS, LIFE_CONTL_GROWTH_PROC	5753-2812-04c2-af70|CENTRAL 6cf8-4a91-b857-9203|CENTRAL	Animals use resources in the environment to survive. Which of the following resources does an animal use for energy? (A) air (B) food (C) shelter (D) water	Animals eat food to get nutrients required for survival.  Taking in means recieve or absorb or get.  Eating is taking in food to get nutrients and energy.  Food is a form of chemical energy that can be absorbed by animals through eating.	EW SM	SUCCESS										Challenge				
1854	Mercury_SC_409152_ENUM0	409152	1	B	1	0	Mercury	5		Train		2015		ENG_DEVICES, ENG_ELEC_GENERATE	1b18-2bc7-5809-6490|LEXGLUE e58b-3217-6a20-dde2|GROUNDING 4ba9-2d5a-0284-2882|CENTRAL 3d02-90e0-df5d-dd0c|LEXGLUE d24e-3153-b652-ccfa|LEXGLUE d3a2-7e30-c0fc-2ec5|GROUNDING c6c3-2053-aaf7-86fe|CENTRAL 5657-c6bc-e6cd-ae38|LEXGLUE	Carlos puts a new battery into a radio. What does the battery supply to the radio that makes it turn on? (A) friction (B) electricity (C) a sound wave (D) a magnetic field		SM EW	SUCCESS										Easy				
1855	OHAT_2009_5_9	9	1	B	1	0	Ohio Achievement Tests	5		Train		2009		LIFE_INTERDEP_RELSPECIES	eccc-ccef-2b84-af94|CENTRAL b964-cdbd-a226-4027|CENTRAL e7ae-7d71-673a-aff7|CENTRAL b5b8-ce64-6568-4a6c|LEXGLUE	Earthworms live underground in the soil. As they move through the soil, they create tunnels. The tunnels help improve the soil. Plants grow better in soil that has earthworms. Which statement explains how earthworm tunnels help plants? (A) Earthworm tunnels bring heat into the soil that warms plant roots. (B) Earthworm tunnels loosen the soil so plant roots can easily grow (C) Earthworm tunnels allow sunlight to reach the plant roots in the soil. (D) Earthworm tunnels create places where insects can hide and protect plant roots.	Plant roots grow better in looser soil. Loosening something means making it less dense.  A tunnel is a hole in something.  A hole is less dense than its surroundings.	EW	SUCCESS										Easy				
1856	Mercury_SC_409381_ENUM0	409381	1	C	1	0	Mercury	5		Train		2015		LIFE_FUNCT_FEATANDFUNCT_CELLBIO_PLANTCELL, LIFE_FUNCT_FEATANDFUNCT_CELLBIO_STRUCT_CHLOROPLAST	4e64-cd5b-9e82-e218|CENTRAL e57b-18c2-73ff-869b|LEXGLUE	Which of these can only be found in a plant cell? (A) a nucleus (B) a vacuole (C) a chloroplast (D) a mitochondrion		SM EW	SUCCESS										Easy				
1857	Mercury_SC_415703	415703	1	B	1	0	Mercury	3		Train		2015		FOR_INTWITHOBJ, FOR_FRICTION	2eff-c9c0-c7aa-f4b2|GROUNDING bffa-0cd0-0745-6d03|LEXGLUE 2ca8-b3c1-6ebc-f1a0|CENTRAL bfdf-b468-ee22-1b60|LEXGLUE 1a70-2ddd-7f85-17ae|LEXGLUE 26cb-7582-a17c-a0d6|CENTRAL d753-423d-5ce7-53ce|LEXGLUE 4710-c993-7a19-bef2|LEXGLUE 0db5-f9d6-7b0f-b515|LEXGLUE	One cause of heat in a car engine is caused by friction between parts. Which of these reduces the amount of heat produced by friction? (A) fan (B) oil (C) gasoline (D) battery		EW	SUCCESS										Easy				
1858	Mercury_7269115	7269115	1	B	1	0	Mercury	9		Train		2015		EARTH_HUMIMP_RES_FOSSILFUEL	cab1-f3c3-59de-b682|BACKGROUND b9b5-a8fe-7c6e-bde2|CENTRAL 2355-0cfa-86f8-5767|BACKGROUND 1661-ce4a-34f0-7409|CENTRAL 9ff8-543c-2f35-5d3f|GROUNDING 1d60-deb6-2cd6-ff68|GROUNDING e035-ec16-071f-9a34|GROUNDING	Oil, coal, and natural gas are fossil fuels formed under what conditions? (A) low temperature and high pressure (B) high temperature and high pressure (C) low temperature and low pressure (D) high temperature and low pressure		JRM 	 SUCCESS										Easy				
1859	VASoL_2007_3_36	36	1	D	1	0	Virginia Standards of Learning - Science	3		Train		2007		MAT_MEAS_UNIT_DIST	8489-9ffe-b585-3aaf|CENTRAL 0d5d-fcee-547a-e20c|CENTRAL	A student wants to cut a piece of string for a class activity. The length of the string is measured BEST in which units? (A) Gallons (B) Liters (C) Miles (D) Centimeters	Centimeters are a unit of length.  Miles are a unit of length.  Centimeters are usually used for measuring short distances.  Miles are used for measuring long distances. A string is usually short.	EW SM	SUCCESS										Easy				
1860	MCAS_2007_8_5168	5168	1	C	1	0	MCAS	8		Train		2007		EARTH_INNER_CMC_CORE	842e-1407-d27c-3e94|LEXGLUE 3d92-9685-db29-ff41|CENTRAL af78-80dd-7ba9-a844|CENTRAL fcf5-c235-afa2-62fc|LEXGLUE	Which of the following Earth layers has the greatest density? (A) crust (B) mantle (C) inner core (D) outer core		SM	SUCCESS										Challenge				
1861	VASoL_2011_5_32	32	1	B	1	0	Virginia Standards of Learning - Science	5		Train		2011		LIFE_FUNCT_FEATANDFUNCT_CELLBIO_PLANTCELL	6c0f-ee50-8f2c-401e|CENTRAL 8d1a-ae77-8695-f8b6|GROUNDING 0d3a-8739-9f42-5e1c|GROUNDING 26c3-eec4-e1d0-fac5|CENTRAL 1e1d-6ed6-25e3-5f30|CENTRAL	Which of these organisms has cells with cell walls? (A) bluebird (B) A pine tree (C) A ladybug (D) A fox squirrel	A pine tree is a kind of plant. A cell wall is a part of a plant cell.	EW	SUCCESS										Easy				
1862	Mercury_7221708	7221708	1	A	1	0	Mercury	8		Train		2015		MAT_STATES_LIQUID, ENG_POTENTIALKINETIC	09c2-3e04-4343-223d|LEXGLUE 261f-49cc-683a-a8e4|CENTRAL 1758-a1b7-4083-9e99|GROUNDING f7e9-c6f8-892b-3496|LEXGLUE cf49-1b7a-89f0-41f5|LEXGLUE 81b7-0a58-5b0b-0bbf|GROUNDING 3395-b5a2-ae2d-39c2|CENTRAL	A student observed a sample of water in three states of matter. The student should describe the liquid water as a state of matter that has (A) more kinetic energy than the solid state. (B) more mass than the solid state. (C) less kinetic energy than the solid state. (D) less volume than the solid state.	enumerate new facts on kinetic energy on this one	ZX JRM 	 SUCCESS										Challenge				
1863	NCEOGA_2013_5_55	55	1	B	1	0	North Carolina READY End-of-Grade Assessment	5		Train		2013		LIFE_INTERDEP_POPDYN	fe4b-29a0-b3d1-b929|CENTRAL fb00-41ad-f198-b5ac|GROUNDING 8ece-a376-c847-9127|GROUNDING 80de-489f-48b2-16f4|GROUNDING Good|GROUNDING 458c-0ba5-e5dd-00b8|GROUNDING 5e5f-d2d7-bb79-193c|LEXGLUE 3650-2d8d-42b9-299b|LEXGLUE 6b14-8236-7175-c193|LEXGLUE 0ddf-dd31-cd78-80b4|LEXGLUE 10ce-c060-90b9-b748|GROUNDING 87a0-dd02-dd6d-ee60|LEXGLUE f346-e8eb-6338-4e34|CENTRAL 57d4-79ba-a97d-0f9a|LEXGLUE	Which will most likely cause a decrease in predator populations? (A) an increase in prey populations (B) a decrease in prey populations (C) a decrease in decomposers (D) an increase in producers	If a prey population decreases, the predator population may decrease.	SM EW	SUCCESS										Easy				
1864	CSZ_2006_5_CSZ10266	CSZ10266	1	C	1	0	California Standards Test - Science	5		Train		2006		ENG_THERM_COND_CONDUCT	c9e0-141e-88fa-2c43|CENTRAL 04a3-0791-9bd3-602d|CENTRAL 0439-8c06-da63-6721|CENTRAL a0b2-a45f-01e1-4bf4|CENTRAL 4710-c993-7a19-bef2|LEXGLUE 90b4-16bc-47b4-a337|CENTRAL e3cb-84d0-f086-f8b8|GROUNDING 48a7-5d3b-ade1-3644|GROUNDING 010a-f960-ad4b-537c|LEXGLUE 55b7-97a0-0554-156d|LEXGLUE 0f2d-b1e3-27a6-75b9|CENTRAL 3005-d180-4d74-cdb2|GROUNDING 95c4-ec5e-bce9-afd8|GROUNDING	A metal spoon was left in a pot of boiling soup. The cook burned a finger by touching the spoon. Why did the finger get burned? (A) The metal spoon chemically reacted with the cook's hand. (B) The metal spoon conducted electricity to the cook's hand. (C) The metal spoon conducted heat to the cook's hand. (D) The metal spoon insulated the cook's hand.	A finger is a body part.  A finger is a part of a hand.  A cook is a kind of profession for a human.  A human has body parts.  Burning a body part means it was exposed to a lot of heat energy.  Touching means making contact with the surface of an object with a body part.  Touching causes being exposed to something.  Metal objects conduct heat energy.  A metal spoon is an object made out of metal. Conducting heat energy means that if part of an object is exposed to heat energy, the heat will transfer to the entire object, and the entire object will become the same temperature.  Hot means high heat energy.  Heating means adding heat.  Adding something is a kind of change.  Adding something means you transfer it from one place to another.  A stove is a machine used by cooks to generate heat, usually for cooking.  A pot is a kind of metal container used for cooking.  Generate means to create.  Changing from a liquid to a gas is called boiling.  Boiling happens when liquids are heated.  Soup is a kind of liquid food.  Liquid foods are usually cooked in pots.	EW	SUCCESS										Easy				
1865	MDSA_2008_5_40	40	1	D	1	0	Maryland School Assessment - Science	5		Train		2008		MAT_COS_MELTING	6abc-4443-f672-9a97|CENTRAL c2a0-5b9e-4796-94a2|GROUNDING 4a5a-9115-28a9-b97b|GROUNDING 63df-d3d9-56dc-161a|LEXGLUE 9469-8559-7f35-1bbd|LEXGLUE 36f6-e94f-8780-1897|GROUNDING cf49-1b7a-89f0-41f5|LEXGLUE 7ef3-7d2a-dd0a-7953|LEXGLUE 7ef1-c28b-22e3-3edc|GROUNDING 3961-d09c-4b9a-a6f7|GROUNDING	A student is investigating changes in the states of matter. The student fills a graduated cylinder with 50 milliliters of packed snow. The graduated cylinder has a mass of 50 grams when empty and 95 grams when filled with the snow. The packed snow changes to liquid water when the snow is put in a warm room. Which statement best describes this process? (A) Cooling causes the snow to melt. (B) Cooling causes the snow to freeze. (C) Heating causes the snow to freeze. (D) Heating causes the snow to melt.	Snow is a kind of ice.  Ice is a kind of solid.  Liquid water is a kind of liquid.  In order for something to change from a solid to a liquid, it must melt. Changing from a solid to a liquid is called melting.  Melting happens when solids are heated.  Heating means adding heat.  Heat is a kind of energy.  Warm means some heat.  Moving an object from a cool place to a warm place increases it's temperature.  Adding heat means increasing temperature.	JRM ZX SM EW	 SUCCESS										Challenge				
1866	Mercury_SC_415706	415706	1	B	1	0	Mercury	5		Train		2015		MAT_PROPMATERIAL_THERMCOND	dae9-2ad1-04de-57b4|ROLE 8f3b-ed0c-5dae-f30e|CENTRAL a469-8103-d86d-9765|CENTRAL 0f2d-b1e3-27a6-75b9|CENTRAL 3961-d09c-4b9a-a6f7|GROUNDING c9e0-141e-88fa-2c43|CENTRAL fb45-a64a-13f3-241c|GROUNDING e9db-4122-22ea-1d50|CENTRAL 010a-f960-ad4b-537c|LEXGLUE a31e-1af6-3adc-a0b4|LEXGLUE 580f-1d81-36b1-adb3|LEXGLUE 2b35-1f1c-4f5d-e8e9|CENTRAL 9493-f99f-c366-f5bc|LEXGLUE 4d0b-497e-6a7f-bfca|LEXGLUE 0f2d-b1e3-27a6-75b9|CENTRAL 55b7-97a0-0554-156d|CENTRAL	An engineer can choose from four different materials to make a heat-resistant handle for a stirring spoon. Which material is least likely to get hot when the spoon is placed in boiling water? (A) Ceramic (B) Wood (C) Glass (D) Iron		SM EW	SUCCESS										Challenge				
1867	MCAS_1998_4_18	18	1	C	1	0	MCAS	4		Train		1998		LIFE_INTERDEP_FOODCHAIN_DECOMPOSER	f0e5-d444-871d-9ea3|CENTRAL 7f97-3a19-456e-8fdc|GROUNDING 0d3a-8739-9f42-5e1c|GROUNDING 26c3-eec4-e1d0-fac5|GROUNDING e03e-ee31-4d99-c0fe|CENTRAL	Which of the following helps the leaves break down after they have fallen off the tree? (A) meat-eaters (B) rocks (C) decomposers (D) cold temperatures		SM EW	SUCCESS										Easy				
1868	Mercury_SC_LBS10039	LBS10039	1	B	1	0	Mercury	4		Train		2015		LIFE_FUNCT_FEATANDFUNCT_PLANT_PHOTOSYNTH	a9fc-ec58-9496-d635|CENTRAL fa62-7076-3a48-59e3|CENTRAL 694b-d9ec-8c65-5a6a|CENTRAL 80f0-202c-0427-9ddc|LEXGLUE acf6-d100-2553-e4ac|LEXGLUE b877-a58b-f75a-3998|LEXGLUE	In addition to oxygen, what do plants produce during photosynthesis? (A) chlorophyll (B) sugar (C) carbon dioxide (D) light energy		SM	SUCCESS										Challenge				
1869	Mercury_415753	415753	1	A	1	0	Mercury	6		Train		2015		ENG_SOUND_SPEED	35de-03a6-5a5e-50e6|CENTRAL db0b-31a1-91ab-6996|LEXGLUE ef94-9bb3-a1cd-9712|LEXGLUE 0a77-0de7-45bd-60c0|GROUNDING 7dc9-24ac-4c93-866e|LEXGLUE 87c6-f5c1-2d8f-e14a|CENTRAL 8627-a51d-fcbc-8601|LEXGLUE bc8e-4949-4a6a-b8ec|LEXGLUE	Which of these factors affects how fast a sound wave moves? (A) the kind of material it is moving through (B) the amplitude of the sound wave's vibrations (C) the wavelength of the disturbance in the medium (D) the type of motion that caused the sound wave to form			SUCCESS										Challenge				
1870	MCAS_2002_5_5	5	1	B	1	0	MCAS	5		Train		2002		CEL_CYCLES	7959-4428-d766-0494|CENTRAL e473-7297-61c1-56fa|GROUNDING 395b-4954-311f-4749|CENTRAL	The change from day to night on Earth can be explained by (A) the movement of the Sun. (B) the rotation of Earth. (C) the movement of the Moon. (D) the tilt of Earth.		EW SM	SUCCESS										Easy				
1871	MCAS_2000_4_3	3	1	D	1	0	MCAS	4		Train		2000		LIFE_FUNCT_FEATANDFUNCT_PLANT_LEAF	2e89-d8e8-a8fb-9acc|ROLE bfe6-d06b-d8bf-a2c1|CENTRAL 02a0-8f5c-4e3a-a064|GROUNDING 11f2-4ff8-e494-7018|GROUNDING 4448-2467-9571-5878|LEXGLUE 7f97-3a19-456e-8fdc|CENTRAL 69c1-2991-2421-ce63|CENTRAL 0d3a-8739-9f42-5e1c|GROUNDING 4eac-892f-ecd2-6e0d|GROUNDING fb5f-417c-8bf2-037e|LEXGLUE c4fd-cfe9-18c2-214f|CENTRAL	The BEST way to tell the DIFFERENCE between an oak and a maple tree is to compare the (A) height of both trees. (B) number of leaves on the trees. (C) size of the root systems of the trees. (D) shape of the leaves.		SM EW	SUCCESS										Easy				
1872	Mercury_7212065_ENUM0	7212065	1	D	1	0	Mercury	8		Train		2015		MAT_COS_CONDENSING, MAT_COS_TEMP	08c0-16d0-2d6d-8df7|CENTRAL 78b6-ba50-67ba-3bd4|GROUNDING 2aba-39fa-3a07-5ee4|CENTRAL f2a5-90e6-9cfa-b646|LEXGLUE d8a3-10bb-9aea-178a|LEXGLUE 04ee-408f-6c7a-54fc|LEXGLUE 91b9-6388-d5b8-58b6|LEXGLUE	Which statement best describes the motion of water molecules as the water changes state from steam to liquid? (A) The molecules move faster and occupy more space. (B) The molecules move slower and occupy more space. (C) The molecules move faster and occupy less space. (D) The molecules move slower and occupy less space.		ZX 	 SUCCESS										Challenge				
